Product Name,ASUS Republic of Gamers Strix Radeon Rx 560 16Cu 4Gb Gaming Gddr5 Hdmi Dvi Amd Pci_e Graphics Card (Rog-Strix-Rx560-4G-Gaming)
Product URL,https://www.amazon.in/Strix-Radeon-Gaming-Graphics-ROG-STRIX-RX560-4G-GAMING/dp/B0716ZH99H/ref=sr_1_7?crid=1BPASLKAZJMY9&dib=eyJ2IjoiMSJ9.U700u6OCvbsb07qg3IsYDTd3kit7LVFZFB8nWi_as0_jB78CgbyezMd2wm2bu6XDLq8tw4GNeiQ-G5BxTGrh6vPPwcSlg0U9O3J7alV7R8ypT5k-fA9DGTVgQhS_Gfbo6UsDKAXpa6vwFpOCrFosFIc4guqIG3e268bLclNBiI-s1f7USllZYeqiKCAicY7WZv5UHHl8NeM3P5w0cgCmalE7RqB5MGtrfPGKO4SyeUk.xyaX5y2h9CDf01V3VKGxMFITcSRf7saANU8gUj1A3Yc&dib_tag=se&keywords=gpu&qid=1720498740&sprefix=gpu%2Caps%2C465&sr=8-7
Rating,3.8 out of 5 stars
Reviews,97
Product URL,https://www.amazon.in/Strix-Radeon-Gaming-Graphics-ROG-STRIX-RX560-4G-GAMING/dp/B0716ZH99H/ref=sr_1_7?crid=1BPASLKAZJMY9&dib=eyJ2IjoiMSJ9.U700u6OCvbsb07qg3IsYDTd3kit7LVFZFB8nWi_as0_jB78CgbyezMd2wm2bu6XDLq8tw4GNeiQ-G5BxTGrh6vPPwcSlg0U9O3J7alV7R8ypT5k-fA9DGTVgQhS_Gfbo6UsDKAXpa6vwFpOCrFosFIc4guqIG3e268bLclNBiI-s1f7USllZYeqiKCAicY7WZv5UHHl8NeM3P5w0cgCmalE7RqB5MGtrfPGKO4SyeUk.xyaX5y2h9CDf01V3VKGxMFITcSRf7saANU8gUj1A3Yc&dib_tag=se&keywords=gpu&qid=1720498740&sprefix=gpu%2Caps%2C465&sr=8-7
Product URL,https://www.amazon.in/Strix-Radeon-Gaming-Graphics-ROG-STRIX-RX560-4G-GAMING/dp/B0716ZH99H/ref=sr_1_7?crid=1BPASLKAZJMY9&dib=eyJ2IjoiMSJ9.U700u6OCvbsb07qg3IsYDTd3kit7LVFZFB8nWi_as0_jB78CgbyezMd2wm2bu6XDLq8tw4GNeiQ-G5BxTGrh6vPPwcSlg0U9O3J7alV7R8ypT5k-fA9DGTVgQhS_Gfbo6UsDKAXpa6vwFpOCrFosFIc4guqIG3e268bLclNBiI-s1f7USllZYeqiKCAicY7WZv5UHHl8NeM3P5w0cgCmalE7RqB5MGtrfPGKO4SyeUk.xyaX5y2h9CDf01V3VKGxMFITcSRf7saANU8gUj1A3Yc&dib_tag=se&keywords=gpu&qid=1720498740&sprefix=gpu%2Caps%2C465&sr=8-7
Product URL,https://www.amazon.in/Strix-Radeon-Gaming-Graphics-ROG-STRIX-RX560-4G-GAMING/dp/B0716ZH99H/ref=sr_1_7?crid=1BPASLKAZJMY9&dib=eyJ2IjoiMSJ9.U700u6OCvbsb07qg3IsYDTd3kit7LVFZFB8nWi_as0_jB78CgbyezMd2wm2bu6XDLq8tw4GNeiQ-G5BxTGrh6vPPwcSlg0U9O3J7alV7R8ypT5k-fA9DGTVgQhS_Gfbo6UsDKAXpa6vwFpOCrFosFIc4guqIG3e268bLclNBiI-s1f7USllZYeqiKCAicY7WZv5UHHl8NeM3P5w0cgCmalE7RqB5MGtrfPGKO4SyeUk.xyaX5y2h9CDf01V3VKGxMFITcSRf7saANU8gUj1A3Yc&dib_tag=se&keywords=gpu&qid=1720498740&sprefix=gpu%2Caps%2C465&sr=8-7
Product URL,https://www.amazon.in/Strix-Radeon-Gaming-Graphics-ROG-STRIX-RX560-4G-GAMING/dp/B0716ZH99H/ref=sr_1_7?crid=1BPASLKAZJMY9&dib=eyJ2IjoiMSJ9.U700u6OCvbsb07qg3IsYDTd3kit7LVFZFB8nWi_as0_jB78CgbyezMd2wm2bu6XDLq8tw4GNeiQ-G5BxTGrh6vPPwcSlg0U9O3J7alV7R8ypT5k-fA9DGTVgQhS_Gfbo6UsDKAXpa6vwFpOCrFosFIc4guqIG3e268bLclNBiI-s1f7USllZYeqiKCAicY7WZv5UHHl8NeM3P5w0cgCmalE7RqB5MGtrfPGKO4SyeUk.xyaX5y2h9CDf01V3VKGxMFITcSRf7saANU8gUj1A3Yc&dib_tag=se&keywords=gpu&qid=1720498740&sprefix=gpu%2Caps%2C465&sr=8-7
Product URL,https://www.amazon.in/Strix-Radeon-Gaming-Graphics-ROG-STRIX-RX560-4G-GAMING/dp/B0716ZH99H/ref=sr_1_7?crid=1BPASLKAZJMY9&dib=eyJ2IjoiMSJ9.U700u6OCvbsb07qg3IsYDTd3kit7LVFZFB8nWi_as0_jB78CgbyezMd2wm2bu6XDLq8tw4GNeiQ-G5BxTGrh6vPPwcSlg0U9O3J7alV7R8ypT5k-fA9DGTVgQhS_Gfbo6UsDKAXpa6vwFpOCrFosFIc4guqIG3e268bLclNBiI-s1f7USllZYeqiKCAicY7WZv5UHHl8NeM3P5w0cgCmalE7RqB5MGtrfPGKO4SyeUk.xyaX5y2h9CDf01V3VKGxMFITcSRf7saANU8gUj1A3Yc&dib_tag=se&keywords=gpu&qid=1720498740&sprefix=gpu%2Caps%2C465&sr=8-7
Product URL,https://www.amazon.in/Strix-Radeon-Gaming-Graphics-ROG-STRIX-RX560-4G-GAMING/dp/B0716ZH99H/ref=sr_1_7?crid=1BPASLKAZJMY9&dib=eyJ2IjoiMSJ9.U700u6OCvbsb07qg3IsYDTd3kit7LVFZFB8nWi_as0_jB78CgbyezMd2wm2bu6XDLq8tw4GNeiQ-G5BxTGrh6vPPwcSlg0U9O3J7alV7R8ypT5k-fA9DGTVgQhS_Gfbo6UsDKAXpa6vwFpOCrFosFIc4guqIG3e268bLclNBiI-s1f7USllZYeqiKCAicY7WZv5UHHl8NeM3P5w0cgCmalE7RqB5MGtrfPGKO4SyeUk.xyaX5y2h9CDf01V3VKGxMFITcSRf7saANU8gUj1A3Yc&dib_tag=se&keywords=gpu&qid=1720498740&sprefix=gpu%2Caps%2C465&sr=8-7
Product URL,https://www.amazon.in/Strix-Radeon-Gaming-Graphics-ROG-STRIX-RX560-4G-GAMING/dp/B0716ZH99H/ref=sr_1_7?crid=1BPASLKAZJMY9&dib=eyJ2IjoiMSJ9.U700u6OCvbsb07qg3IsYDTd3kit7LVFZFB8nWi_as0_jB78CgbyezMd2wm2bu6XDLq8tw4GNeiQ-G5BxTGrh6vPPwcSlg0U9O3J7alV7R8ypT5k-fA9DGTVgQhS_Gfbo6UsDKAXpa6vwFpOCrFosFIc4guqIG3e268bLclNBiI-s1f7USllZYeqiKCAicY7WZv5UHHl8NeM3P5w0cgCmalE7RqB5MGtrfPGKO4SyeUk.xyaX5y2h9CDf01V3VKGxMFITcSRf7saANU8gUj1A3Yc&dib_tag=se&keywords=gpu&qid=1720498740&sprefix=gpu%2Caps%2C465&sr=8-7
Product URL,https://www.amazon.in/Strix-Radeon-Gaming-Graphics-ROG-STRIX-RX560-4G-GAMING/dp/B0716ZH99H/ref=sr_1_7?crid=1BPASLKAZJMY9&dib=eyJ2IjoiMSJ9.U700u6OCvbsb07qg3IsYDTd3kit7LVFZFB8nWi_as0_jB78CgbyezMd2wm2bu6XDLq8tw4GNeiQ-G5BxTGrh6vPPwcSlg0U9O3J7alV7R8ypT5k-fA9DGTVgQhS_Gfbo6UsDKAXpa6vwFpOCrFosFIc4guqIG3e268bLclNBiI-s1f7USllZYeqiKCAicY7WZv5UHHl8NeM3P5w0cgCmalE7RqB5MGtrfPGKO4SyeUk.xyaX5y2h9CDf01V3VKGxMFITcSRf7saANU8gUj1A3Yc&dib_tag=se&keywords=gpu&qid=1720498740&sprefix=gpu%2Caps%2C465&sr=8-7
Product URL,https://www.amazon.in/Strix-Radeon-Gaming-Graphics-ROG-STRIX-RX560-4G-GAMING/dp/B0716ZH99H/ref=sr_1_7?crid=1BPASLKAZJMY9&dib=eyJ2IjoiMSJ9.U700u6OCvbsb07qg3IsYDTd3kit7LVFZFB8nWi_as0_jB78CgbyezMd2wm2bu6XDLq8tw4GNeiQ-G5BxTGrh6vPPwcSlg0U9O3J7alV7R8ypT5k-fA9DGTVgQhS_Gfbo6UsDKAXpa6vwFpOCrFosFIc4guqIG3e268bLclNBiI-s1f7USllZYeqiKCAicY7WZv5UHHl8NeM3P5w0cgCmalE7RqB5MGtrfPGKO4SyeUk.xyaX5y2h9CDf01V3VKGxMFITcSRf7saANU8gUj1A3Yc&dib_tag=se&keywords=gpu&qid=1720498740&sprefix=gpu%2Caps%2C465&sr=8-7
Product Price,"₹15,000"
Product Name,RX 590 GME 8GB Graphics Card GDDR5 256Bit PCI-E 3.0×16 6Pin Radeon GPU Rx 590 GME Gaming Video Card
Product Price,"₹11,995"
Product URL,https://www.amazon.in/Graphics-256Bit-3-0%C3%9716-Radeon-Gaming/dp/B0CTCHMSN5/ref=sr_1_8?crid=1BPASLKAZJMY9&dib=eyJ2IjoiMSJ9.U700u6OCvbsb07qg3IsYDTd3kit7LVFZFB8nWi_as0_jB78CgbyezMd2wm2bu6XDLq8tw4GNeiQ-G5BxTGrh6vPPwcSlg0U9O3J7alV7R8ypT5k-fA9DGTVgQhS_Gfbo6UsDKAXpa6vwFpOCrFosFIc4guqIG3e268bLclNBiI-s1f7USllZYeqiKCAicY7WZv5UHHl8NeM3P5w0cgCmalE7RqB5MGtrfPGKO4SyeUk.xyaX5y2h9CDf01V3VKGxMFITcSRf7saANU8gUj1A3Yc&dib_tag=se&keywords=gpu&qid=1720498740&sprefix=gpu%2Caps%2C465&sr=8-8
Rating,4.0 out of 5 stars
Reviews,6
Product URL,https://www.amazon.in/Graphics-256Bit-3-0%C3%9716-Radeon-Gaming/dp/B0CTCHMSN5/ref=sr_1_8?crid=1BPASLKAZJMY9&dib=eyJ2IjoiMSJ9.U700u6OCvbsb07qg3IsYDTd3kit7LVFZFB8nWi_as0_jB78CgbyezMd2wm2bu6XDLq8tw4GNeiQ-G5BxTGrh6vPPwcSlg0U9O3J7alV7R8ypT5k-fA9DGTVgQhS_Gfbo6UsDKAXpa6vwFpOCrFosFIc4guqIG3e268bLclNBiI-s1f7USllZYeqiKCAicY7WZv5UHHl8NeM3P5w0cgCmalE7RqB5MGtrfPGKO4SyeUk.xyaX5y2h9CDf01V3VKGxMFITcSRf7saANU8gUj1A3Yc&dib_tag=se&keywords=gpu&qid=1720498740&sprefix=gpu%2Caps%2C465&sr=8-8
Product URL,https://www.amazon.in/Graphics-256Bit-3-0%C3%9716-Radeon-Gaming/dp/B0CTCHMSN5/ref=sr_1_8?crid=1BPASLKAZJMY9&dib=eyJ2IjoiMSJ9.U700u6OCvbsb07qg3IsYDTd3kit7LVFZFB8nWi_as0_jB78CgbyezMd2wm2bu6XDLq8tw4GNeiQ-G5BxTGrh6vPPwcSlg0U9O3J7alV7R8ypT5k-fA9DGTVgQhS_Gfbo6UsDKAXpa6vwFpOCrFosFIc4guqIG3e268bLclNBiI-s1f7USllZYeqiKCAicY7WZv5UHHl8NeM3P5w0cgCmalE7RqB5MGtrfPGKO4SyeUk.xyaX5y2h9CDf01V3VKGxMFITcSRf7saANU8gUj1A3Yc&dib_tag=se&keywords=gpu&qid=1720498740&sprefix=gpu%2Caps%2C465&sr=8-8
Product URL,https://www.amazon.in/Graphics-256Bit-3-0%C3%9716-Radeon-Gaming/dp/B0CTCHMSN5/ref=sr_1_8?crid=1BPASLKAZJMY9&dib=eyJ2IjoiMSJ9.U700u6OCvbsb07qg3IsYDTd3kit7LVFZFB8nWi_as0_jB78CgbyezMd2wm2bu6XDLq8tw4GNeiQ-G5BxTGrh6vPPwcSlg0U9O3J7alV7R8ypT5k-fA9DGTVgQhS_Gfbo6UsDKAXpa6vwFpOCrFosFIc4guqIG3e268bLclNBiI-s1f7USllZYeqiKCAicY7WZv5UHHl8NeM3P5w0cgCmalE7RqB5MGtrfPGKO4SyeUk.xyaX5y2h9CDf01V3VKGxMFITcSRf7saANU8gUj1A3Yc&dib_tag=se&keywords=gpu&qid=1720498740&sprefix=gpu%2Caps%2C465&sr=8-8
Product URL,https://www.amazon.in/Graphics-256Bit-3-0%C3%9716-Radeon-Gaming/dp/B0CTCHMSN5/ref=sr_1_8?crid=1BPASLKAZJMY9&dib=eyJ2IjoiMSJ9.U700u6OCvbsb07qg3IsYDTd3kit7LVFZFB8nWi_as0_jB78CgbyezMd2wm2bu6XDLq8tw4GNeiQ-G5BxTGrh6vPPwcSlg0U9O3J7alV7R8ypT5k-fA9DGTVgQhS_Gfbo6UsDKAXpa6vwFpOCrFosFIc4guqIG3e268bLclNBiI-s1f7USllZYeqiKCAicY7WZv5UHHl8NeM3P5w0cgCmalE7RqB5MGtrfPGKO4SyeUk.xyaX5y2h9CDf01V3VKGxMFITcSRf7saANU8gUj1A3Yc&dib_tag=se&keywords=gpu&qid=1720498740&sprefix=gpu%2Caps%2C465&sr=8-8
Product URL,https://www.amazon.in/Graphics-256Bit-3-0%C3%9716-Radeon-Gaming/dp/B0CTCHMSN5/ref=sr_1_8?crid=1BPASLKAZJMY9&dib=eyJ2IjoiMSJ9.U700u6OCvbsb07qg3IsYDTd3kit7LVFZFB8nWi_as0_jB78CgbyezMd2wm2bu6XDLq8tw4GNeiQ-G5BxTGrh6vPPwcSlg0U9O3J7alV7R8ypT5k-fA9DGTVgQhS_Gfbo6UsDKAXpa6vwFpOCrFosFIc4guqIG3e268bLclNBiI-s1f7USllZYeqiKCAicY7WZv5UHHl8NeM3P5w0cgCmalE7RqB5MGtrfPGKO4SyeUk.xyaX5y2h9CDf01V3VKGxMFITcSRf7saANU8gUj1A3Yc&dib_tag=se&keywords=gpu&qid=1720498740&sprefix=gpu%2Caps%2C465&sr=8-8
Product URL,https://www.amazon.in/Graphics-256Bit-3-0%C3%9716-Radeon-Gaming/dp/B0CTCHMSN5/ref=sr_1_8?crid=1BPASLKAZJMY9&dib=eyJ2IjoiMSJ9.U700u6OCvbsb07qg3IsYDTd3kit7LVFZFB8nWi_as0_jB78CgbyezMd2wm2bu6XDLq8tw4GNeiQ-G5BxTGrh6vPPwcSlg0U9O3J7alV7R8ypT5k-fA9DGTVgQhS_Gfbo6UsDKAXpa6vwFpOCrFosFIc4guqIG3e268bLclNBiI-s1f7USllZYeqiKCAicY7WZv5UHHl8NeM3P5w0cgCmalE7RqB5MGtrfPGKO4SyeUk.xyaX5y2h9CDf01V3VKGxMFITcSRf7saANU8gUj1A3Yc&dib_tag=se&keywords=gpu&qid=1720498740&sprefix=gpu%2Caps%2C465&sr=8-8
Product URL,https://www.amazon.in/Graphics-256Bit-3-0%C3%9716-Radeon-Gaming/dp/B0CTCHMSN5/ref=sr_1_8?crid=1BPASLKAZJMY9&dib=eyJ2IjoiMSJ9.U700u6OCvbsb07qg3IsYDTd3kit7LVFZFB8nWi_as0_jB78CgbyezMd2wm2bu6XDLq8tw4GNeiQ-G5BxTGrh6vPPwcSlg0U9O3J7alV7R8ypT5k-fA9DGTVgQhS_Gfbo6UsDKAXpa6vwFpOCrFosFIc4guqIG3e268bLclNBiI-s1f7USllZYeqiKCAicY7WZv5UHHl8NeM3P5w0cgCmalE7RqB5MGtrfPGKO4SyeUk.xyaX5y2h9CDf01V3VKGxMFITcSRf7saANU8gUj1A3Yc&dib_tag=se&keywords=gpu&qid=1720498740&sprefix=gpu%2Caps%2C465&sr=8-8
Product URL,https://www.amazon.in/Graphics-256Bit-3-0%C3%9716-Radeon-Gaming/dp/B0CTCHMSN5/ref=sr_1_8?crid=1BPASLKAZJMY9&dib=eyJ2IjoiMSJ9.U700u6OCvbsb07qg3IsYDTd3kit7LVFZFB8nWi_as0_jB78CgbyezMd2wm2bu6XDLq8tw4GNeiQ-G5BxTGrh6vPPwcSlg0U9O3J7alV7R8ypT5k-fA9DGTVgQhS_Gfbo6UsDKAXpa6vwFpOCrFosFIc4guqIG3e268bLclNBiI-s1f7USllZYeqiKCAicY7WZv5UHHl8NeM3P5w0cgCmalE7RqB5MGtrfPGKO4SyeUk.xyaX5y2h9CDf01V3VKGxMFITcSRf7saANU8gUj1A3Yc&dib_tag=se&keywords=gpu&qid=1720498740&sprefix=gpu%2Caps%2C465&sr=8-8
Product URL,https://www.amazon.in/Graphics-256Bit-3-0%C3%9716-Radeon-Gaming/dp/B0CTCHMSN5/ref=sr_1_8?crid=1BPASLKAZJMY9&dib=eyJ2IjoiMSJ9.U700u6OCvbsb07qg3IsYDTd3kit7LVFZFB8nWi_as0_jB78CgbyezMd2wm2bu6XDLq8tw4GNeiQ-G5BxTGrh6vPPwcSlg0U9O3J7alV7R8ypT5k-fA9DGTVgQhS_Gfbo6UsDKAXpa6vwFpOCrFosFIc4guqIG3e268bLclNBiI-s1f7USllZYeqiKCAicY7WZv5UHHl8NeM3P5w0cgCmalE7RqB5MGtrfPGKO4SyeUk.xyaX5y2h9CDf01V3VKGxMFITcSRf7saANU8gUj1A3Yc&dib_tag=se&keywords=gpu&qid=1720498740&sprefix=gpu%2Caps%2C465&sr=8-8
Product Price,"₹21,999"
Product Name,"GIGABYTE Geforce Gt 710 2Gb Ddr5 Graphics Card (Gv-N710D5-2Gl) - Pci_E, Gddr5"
Product Price,"₹3,369"
Product URL,https://www.amazon.in/nVidia-Gigabyte-Geforce-Graphics-GV-N710D5-2GL/dp/B071L9QT35/ref=sr_1_9?crid=1BPASLKAZJMY9&dib=eyJ2IjoiMSJ9.U700u6OCvbsb07qg3IsYDTd3kit7LVFZFB8nWi_as0_jB78CgbyezMd2wm2bu6XDLq8tw4GNeiQ-G5BxTGrh6vPPwcSlg0U9O3J7alV7R8ypT5k-fA9DGTVgQhS_Gfbo6UsDKAXpa6vwFpOCrFosFIc4guqIG3e268bLclNBiI-s1f7USllZYeqiKCAicY7WZv5UHHl8NeM3P5w0cgCmalE7RqB5MGtrfPGKO4SyeUk.xyaX5y2h9CDf01V3VKGxMFITcSRf7saANU8gUj1A3Yc&dib_tag=se&keywords=gpu&qid=1720498740&sprefix=gpu%2Caps%2C465&sr=8-9
Reviews,"1,338"
Product URL,https://www.amazon.in/nVidia-Gigabyte-Geforce-Graphics-GV-N710D5-2GL/dp/B071L9QT35/ref=sr_1_9?crid=1BPASLKAZJMY9&dib=eyJ2IjoiMSJ9.U700u6OCvbsb07qg3IsYDTd3kit7LVFZFB8nWi_as0_jB78CgbyezMd2wm2bu6XDLq8tw4GNeiQ-G5BxTGrh6vPPwcSlg0U9O3J7alV7R8ypT5k-fA9DGTVgQhS_Gfbo6UsDKAXpa6vwFpOCrFosFIc4guqIG3e268bLclNBiI-s1f7USllZYeqiKCAicY7WZv5UHHl8NeM3P5w0cgCmalE7RqB5MGtrfPGKO4SyeUk.xyaX5y2h9CDf01V3VKGxMFITcSRf7saANU8gUj1A3Yc&dib_tag=se&keywords=gpu&qid=1720498740&sprefix=gpu%2Caps%2C465&sr=8-9
Product URL,https://www.amazon.in/nVidia-Gigabyte-Geforce-Graphics-GV-N710D5-2GL/dp/B071L9QT35/ref=sr_1_9?crid=1BPASLKAZJMY9&dib=eyJ2IjoiMSJ9.U700u6OCvbsb07qg3IsYDTd3kit7LVFZFB8nWi_as0_jB78CgbyezMd2wm2bu6XDLq8tw4GNeiQ-G5BxTGrh6vPPwcSlg0U9O3J7alV7R8ypT5k-fA9DGTVgQhS_Gfbo6UsDKAXpa6vwFpOCrFosFIc4guqIG3e268bLclNBiI-s1f7USllZYeqiKCAicY7WZv5UHHl8NeM3P5w0cgCmalE7RqB5MGtrfPGKO4SyeUk.xyaX5y2h9CDf01V3VKGxMFITcSRf7saANU8gUj1A3Yc&dib_tag=se&keywords=gpu&qid=1720498740&sprefix=gpu%2Caps%2C465&sr=8-9
Product URL,https://www.amazon.in/nVidia-Gigabyte-Geforce-Graphics-GV-N710D5-2GL/dp/B071L9QT35/ref=sr_1_9?crid=1BPASLKAZJMY9&dib=eyJ2IjoiMSJ9.U700u6OCvbsb07qg3IsYDTd3kit7LVFZFB8nWi_as0_jB78CgbyezMd2wm2bu6XDLq8tw4GNeiQ-G5BxTGrh6vPPwcSlg0U9O3J7alV7R8ypT5k-fA9DGTVgQhS_Gfbo6UsDKAXpa6vwFpOCrFosFIc4guqIG3e268bLclNBiI-s1f7USllZYeqiKCAicY7WZv5UHHl8NeM3P5w0cgCmalE7RqB5MGtrfPGKO4SyeUk.xyaX5y2h9CDf01V3VKGxMFITcSRf7saANU8gUj1A3Yc&dib_tag=se&keywords=gpu&qid=1720498740&sprefix=gpu%2Caps%2C465&sr=8-9
Product URL,https://www.amazon.in/nVidia-Gigabyte-Geforce-Graphics-GV-N710D5-2GL/dp/B071L9QT35/ref=sr_1_9?crid=1BPASLKAZJMY9&dib=eyJ2IjoiMSJ9.U700u6OCvbsb07qg3IsYDTd3kit7LVFZFB8nWi_as0_jB78CgbyezMd2wm2bu6XDLq8tw4GNeiQ-G5BxTGrh6vPPwcSlg0U9O3J7alV7R8ypT5k-fA9DGTVgQhS_Gfbo6UsDKAXpa6vwFpOCrFosFIc4guqIG3e268bLclNBiI-s1f7USllZYeqiKCAicY7WZv5UHHl8NeM3P5w0cgCmalE7RqB5MGtrfPGKO4SyeUk.xyaX5y2h9CDf01V3VKGxMFITcSRf7saANU8gUj1A3Yc&dib_tag=se&keywords=gpu&qid=1720498740&sprefix=gpu%2Caps%2C465&sr=8-9
Product URL,https://www.amazon.in/nVidia-Gigabyte-Geforce-Graphics-GV-N710D5-2GL/dp/B071L9QT35/ref=sr_1_9?crid=1BPASLKAZJMY9&dib=eyJ2IjoiMSJ9.U700u6OCvbsb07qg3IsYDTd3kit7LVFZFB8nWi_as0_jB78CgbyezMd2wm2bu6XDLq8tw4GNeiQ-G5BxTGrh6vPPwcSlg0U9O3J7alV7R8ypT5k-fA9DGTVgQhS_Gfbo6UsDKAXpa6vwFpOCrFosFIc4guqIG3e268bLclNBiI-s1f7USllZYeqiKCAicY7WZv5UHHl8NeM3P5w0cgCmalE7RqB5MGtrfPGKO4SyeUk.xyaX5y2h9CDf01V3VKGxMFITcSRf7saANU8gUj1A3Yc&dib_tag=se&keywords=gpu&qid=1720498740&sprefix=gpu%2Caps%2C465&sr=8-9
Product URL,https://www.amazon.in/nVidia-Gigabyte-Geforce-Graphics-GV-N710D5-2GL/dp/B071L9QT35/ref=sr_1_9?crid=1BPASLKAZJMY9&dib=eyJ2IjoiMSJ9.U700u6OCvbsb07qg3IsYDTd3kit7LVFZFB8nWi_as0_jB78CgbyezMd2wm2bu6XDLq8tw4GNeiQ-G5BxTGrh6vPPwcSlg0U9O3J7alV7R8ypT5k-fA9DGTVgQhS_Gfbo6UsDKAXpa6vwFpOCrFosFIc4guqIG3e268bLclNBiI-s1f7USllZYeqiKCAicY7WZv5UHHl8NeM3P5w0cgCmalE7RqB5MGtrfPGKO4SyeUk.xyaX5y2h9CDf01V3VKGxMFITcSRf7saANU8gUj1A3Yc&dib_tag=se&keywords=gpu&qid=1720498740&sprefix=gpu%2Caps%2C465&sr=8-9
Product URL,https://www.amazon.in/nVidia-Gigabyte-Geforce-Graphics-GV-N710D5-2GL/dp/B071L9QT35/ref=sr_1_9?crid=1BPASLKAZJMY9&dib=eyJ2IjoiMSJ9.U700u6OCvbsb07qg3IsYDTd3kit7LVFZFB8nWi_as0_jB78CgbyezMd2wm2bu6XDLq8tw4GNeiQ-G5BxTGrh6vPPwcSlg0U9O3J7alV7R8ypT5k-fA9DGTVgQhS_Gfbo6UsDKAXpa6vwFpOCrFosFIc4guqIG3e268bLclNBiI-s1f7USllZYeqiKCAicY7WZv5UHHl8NeM3P5w0cgCmalE7RqB5MGtrfPGKO4SyeUk.xyaX5y2h9CDf01V3VKGxMFITcSRf7saANU8gUj1A3Yc&dib_tag=se&keywords=gpu&qid=1720498740&sprefix=gpu%2Caps%2C465&sr=8-9
Product URL,https://www.amazon.in/nVidia-Gigabyte-Geforce-Graphics-GV-N710D5-2GL/dp/B071L9QT35/ref=sr_1_9?crid=1BPASLKAZJMY9&dib=eyJ2IjoiMSJ9.U700u6OCvbsb07qg3IsYDTd3kit7LVFZFB8nWi_as0_jB78CgbyezMd2wm2bu6XDLq8tw4GNeiQ-G5BxTGrh6vPPwcSlg0U9O3J7alV7R8ypT5k-fA9DGTVgQhS_Gfbo6UsDKAXpa6vwFpOCrFosFIc4guqIG3e268bLclNBiI-s1f7USllZYeqiKCAicY7WZv5UHHl8NeM3P5w0cgCmalE7RqB5MGtrfPGKO4SyeUk.xyaX5y2h9CDf01V3VKGxMFITcSRf7saANU8gUj1A3Yc&dib_tag=se&keywords=gpu&qid=1720498740&sprefix=gpu%2Caps%2C465&sr=8-9
Product URL,https://www.amazon.in/nVidia-Gigabyte-Geforce-Graphics-GV-N710D5-2GL/dp/B071L9QT35/ref=sr_1_9?crid=1BPASLKAZJMY9&dib=eyJ2IjoiMSJ9.U700u6OCvbsb07qg3IsYDTd3kit7LVFZFB8nWi_as0_jB78CgbyezMd2wm2bu6XDLq8tw4GNeiQ-G5BxTGrh6vPPwcSlg0U9O3J7alV7R8ypT5k-fA9DGTVgQhS_Gfbo6UsDKAXpa6vwFpOCrFosFIc4guqIG3e268bLclNBiI-s1f7USllZYeqiKCAicY7WZv5UHHl8NeM3P5w0cgCmalE7RqB5MGtrfPGKO4SyeUk.xyaX5y2h9CDf01V3VKGxMFITcSRf7saANU8gUj1A3Yc&dib_tag=se&keywords=gpu&qid=1720498740&sprefix=gpu%2Caps%2C465&sr=8-9
Product Price,"₹10,000"
Product Name,GIGABYTE NVIDIA GeForce RTX 3060 WINDFORCE OC 12GB GDDR6 pci_e_x16 Graphics Card (GV-N3060WF2OC-12GD)
Product Price,"₹26,450"
Product URL,https://www.amazon.in/GIGABYTE-WINDFORCE-pci_e_x16-Graphics-GV-N3060WF2OC-12GD/dp/B0BNP2CMXM/ref=sr_1_10?crid=1BPASLKAZJMY9&dib=eyJ2IjoiMSJ9.U700u6OCvbsb07qg3IsYDTd3kit7LVFZFB8nWi_as0_jB78CgbyezMd2wm2bu6XDLq8tw4GNeiQ-G5BxTGrh6vPPwcSlg0U9O3J7alV7R8ypT5k-fA9DGTVgQhS_Gfbo6UsDKAXpa6vwFpOCrFosFIc4guqIG3e268bLclNBiI-s1f7USllZYeqiKCAicY7WZv5UHHl8NeM3P5w0cgCmalE7RqB5MGtrfPGKO4SyeUk.xyaX5y2h9CDf01V3VKGxMFITcSRf7saANU8gUj1A3Yc&dib_tag=se&keywords=gpu&qid=1720498740&sprefix=gpu%2Caps%2C465&sr=8-10
Rating,4.4 out of 5 stars
Reviews,124
Product URL,https://www.amazon.in/GIGABYTE-WINDFORCE-pci_e_x16-Graphics-GV-N3060WF2OC-12GD/dp/B0BNP2CMXM/ref=sr_1_10?crid=1BPASLKAZJMY9&dib=eyJ2IjoiMSJ9.U700u6OCvbsb07qg3IsYDTd3kit7LVFZFB8nWi_as0_jB78CgbyezMd2wm2bu6XDLq8tw4GNeiQ-G5BxTGrh6vPPwcSlg0U9O3J7alV7R8ypT5k-fA9DGTVgQhS_Gfbo6UsDKAXpa6vwFpOCrFosFIc4guqIG3e268bLclNBiI-s1f7USllZYeqiKCAicY7WZv5UHHl8NeM3P5w0cgCmalE7RqB5MGtrfPGKO4SyeUk.xyaX5y2h9CDf01V3VKGxMFITcSRf7saANU8gUj1A3Yc&dib_tag=se&keywords=gpu&qid=1720498740&sprefix=gpu%2Caps%2C465&sr=8-10
